,cell_x,cell_y,death_time
0,944.1901004304161,951.7195121951218,0.0
1,83.24318507890966,404.1154949784791,0.0
2,1005.3665710186513,38.54878048780495,0.0
3,353.3149210903874,523.4842180774748,0.0
4,644.2761836441894,411.57604017216636,0.0
5,1224.7065997130558,332.4942611190818,0.0
6,44.44835007173607,838.3192252510759,0.0
7,20.574605451936932,842.7955523672882,0.0
8,675.6104734576758,562.2790530846484,0.0
9,877.045193687231,220.58608321377335,0.0
10,1138.164275466284,863.6850789096125,15.0
11,26.543041606886703,890.5430416068865,15.0
12,1315.72525107604,774.1585365853657,15.0
13,897.9347202295553,439.92611190817786,15.0
14,1193.3723098995695,410.0839311334289,15.0
15,415.98350071736013,390.6865136298421,15.0
16,1065.0509325681492,290.7152080344333,15.0
17,1130.7037302725967,944.2589670014345,15.0
18,544.3048780487804,372.7812051649928,15.0
19,799.4555236728837,510.0552367288378,15.0
20,565.1944045911047,471.26040172166427,15.0
21,878.5373027259684,280.27044476327114,15.0
22,912.8558106169296,915.9088952654231,30.0
23,1187.4038737446197,830.8586800573887,30.0
24,1069.5272596843615,341.4469153515065,30.0
25,495.06527977044465,354.87589670014336,30.0
26,1200.8328550932567,338.4626972740316,30.0
27,1318.7094691535149,939.7826398852222,30.0
28,411.50717360114777,462.30774748923955,30.0
29,821.8371592539454,236.99928263988522,30.0
30,575.6391678622668,602.5659971305595,30.0
31,1027.748206599713,280.27044476327114,30.0
32,1026.2560975609756,254.90459110473455,30.0
33,988.9533715925395,160.90172166427544,30.0
34,987.4612625538019,254.90459110473455,30.0
35,1091.908895265423,821.906025824964,30.0
36,454.7783357245337,377.25753228120516,30.0
37,457.7625538020086,451.8629842180774,30.0
38,905.3952654232423,969.6248206599711,45.0
39,166.8012912482066,411.57604017216636,45.0
40,703.9605451936872,469.7682926829268,45.0
41,601.0050215208034,399.63916786226673,45.0
42,1023.2718794835007,199.69655667144912,45.0
43,1203.8170731707316,763.7137733142036,45.0
44,147.40387374461983,562.2790530846484,45.0
45,1315.72525107604,775.6506456241032,45.0
46,871.0767575322811,914.4167862266856,45.0
47,595.0365853658536,587.644906743185,45.0
48,668.1499282639885,524.9763271162122,45.0
49,551.7654232424677,542.8816355810616,45.0
50,996.4139167862267,805.4928263988521,45.0
51,1082.9562410329986,889.050932568149,45.0
52,1053.1140602582495,311.60473457675744,45.0
53,1032.2245337159254,302.65208034433283,45.0
54,563.7022955523672,504.086800573888,45.0
55,496.55738880918216,642.8529411764705,45.0
56,545.7969870875179,596.5975609756097,45.0
57,563.7022955523672,331.00215208034433,45.0
58,720.3737446197991,580.1843615494978,45.0
59,620.4024390243902,499.61047345767565,45.0
60,402.55451936872305,405.60760401721654,45.0
61,445.8256814921091,396.65494978479194,45.0
62,695.0078909612625,838.3192252510759,45.0
63,590.5602582496413,468.27618364418936,45.0
64,939.7137733142038,363.8285509325681,45.0
65,841.2345767575322,692.0925394548062,60.0
66,99.65638450502156,502.59469153515056,60.0
67,133.9748923959828,386.2101865136299,60.0
68,138.45121951219517,504.086800573888,60.0
69,242.89885222381642,514.5315638450502,60.0
70,1156.0695839311334,921.8773314203728,60.0
71,648.7525107604017,472.7525107604017,60.0
72,1135.180057388809,750.2847919655666,60.0
73,653.2288378766141,359.3522238163557,60.0
74,1223.2144906743183,799.5243902439023,60.0
75,933.745337159254,140.0121951219512,60.0
76,954.6348637015782,257.88880918220946,60.0
77,1191.880200860832,381.7338593974175,60.0
78,1162.0380200860832,747.3005738880917,60.0
79,877.045193687231,436.94189383070295,60.0
80,1342.5832137733141,956.1958393113341,60.0
81,1364.9648493543757,930.8299856527975,60.0
82,489.096843615495,557.8027259684361,60.0
83,38.47991391678629,812.9533715925393,60.0
84,589.0681492109038,345.92324246771875,60.0
